,Evaluation_vector.csv,Graduate_vector.csv,Portrait_vector.csv,Scholarship_vector.csv,Tags_vector.csv,atten_vector_data.xlsx,dorm_vector_data.xlsx,run_vector_data.xlsx,student_behavior_vector.xlsx,体测数据_特征轨迹_vector.xlsx,体育课_特征向量_vector.xlsx,体能_vector_variable.csv,作业提交_vector_composite.csv,四六级_特征向量_vector.xlsx,图书馆_特征轨迹_vector.xlsx,基本信息_vector_variable.csv,学生签到_特征向量.csv,学科竞赛_vector_composite.csv,学籍异动_vector_composite.csv,成绩_vector_variable.csv,日常锻炼_vector.xlsx,社团活动_特征向量_vector.xlsx,线上学习_vector_composite.csv,讨论记录_特征向量_vector.xlsx,选课_vector_variable.csv,cluster
pjxyqwbj701,1.510239346544282,0.1321173477151597,-0.7187489187226545,-1.040367023705426,0.1420197817053482,0.35182734642682845,-0.039726706583261565,-0.24971337088739218,-0.29157719576628566,0.4836545106819291,-0.4458002175829093,0.08978413069597467,0.7355202072422001,0.32122207106207135,-0.47939191112537816,1.452866465589288,-2.287943189819909,-0.613131532665435,-0.022887051516267524,-2.823643791945997,0.3015177339467999,0.30482502619819074,-0.08468550362490822,0.7239625393751344,-0.7105839889997747,1
pjxyqwbj706,-1.165701338787911,0.1321173477151597,-0.5368651709250929,0.9683498519666817,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.8159601801066423,-0.29157719576628566,-1.306739348580727,1.680780698820791,0.6648164248589261,-1.2867521276940748,-1.2817250435000944,-0.47939191112537816,-1.0771493426850958,0.5414130350720847,1.466071342168505,-0.023112033126248908,1.2306032516657055,-0.27814691062897334,0.7605989771135151,0.5552533962619757,0.39232420446485555,0.07201067149406129,1
pjxyqwbj709,0.7404481904898155,0.12822861655550746,-0.6891654175748583,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.4284425251997209,2.579425034987572,-0.859140883765063,0.3441796650952257,0.6648164248589261,0.1822529554151074,0.3713611150625513,-0.47939191112537816,-0.5091866102153363,1.100298215297664,-0.613131532665435,-0.022889271729523916,0.3402218572651835,0.15246111105588628,0.532712001655853,-0.08468550362490822,0.7843053833110836,-0.18077285591392542,2
pjxyqwbj710,0.7771049122066948,0.12433988539585653,-0.6694430834763275,-1.040367023705426,2.949857521192115,-0.12252316215187661,-0.039726706583261565,0.6222013526531821,2.0052245888368008,0.9312529754975931,-0.17997760303244661,0.08978413069597467,1.6326886309396216,0.32122207106207135,2.191934976257251,1.0398026601567352,-0.3318450590303824,-0.613131532665435,-0.021629670742062342,-0.6913072434516361,0.0034044881649737137,0.3617967700626066,0.12862746300405306,0.4224956264328302,-0.8168035670320365,2
pjxyqwbj713,-0.945761008486635,0.1321173477151597,-0.501803243638816,1.637922143857384,2.2478980863204234,-0.12252316215187661,-0.039726706583261565,1.0097190075601035,-0.10017704704936173,0.4836545106819291,0.6062582991590618,0.6648164248589261,0.14367344563042958,0.5221538204272907,-0.47939191112537816,-0.5091866102153363,-0.47156635408677716,0.681466483740603,-0.022889271729523916,0.35968467048625496,0.4035038443458458,0.5896837455202683,-0.08468550362490822,0.3018099385609317,-0.2189519079297921,2
pjxyqwbj718,-1.0923878953541524,0.12822861655550746,-0.280474827644193,1.3031359979120332,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.38000281833635535,1.0482238452521815,0.9312529754975931,-1.2807078661005589,0.6648164248589261,-1.157032311959344,0.3739901286056474,-0.47939191112537816,-0.5608195858944052,-0.5414270016149747,3.0352810590243084,-0.023112033126248908,0.8436941045365998,0.28495588695892077,0.41876851392702186,0.5552533962619757,0.3018099385609317,-0.010299728882742845,1
pjxyqwbj726,-0.46922362616720326,0.12433988539585653,-0.3604598492660122,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.9763089738378703,1.8138244401198766,-0.41154241894939897,0.8683369332228983,0.6648164248589261,0.5410841438133951,0.5116377662549058,-0.47939191112537816,-0.19938875614092222,0.3318310924874925,-0.613131532665435,-0.023112033126248908,-0.04142621653347589,0.5996309797286262,0.3617967700626066,0.12862746300405306,0.3018099385609317,-0.6894767358689237,1
pjxyqwbj727,-1.4589551125229459,0.13989481003446289,-0.09639970939123924,0.9683498519666817,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.9128395938333733,2.1966247375537247,0.4836545106819291,1.4711177915697216,-1.6353127517928796,-0.5526486421764035,0.44009104054635545,-0.47939191112537816,1.0398026601567352,-0.017472145153494285,1.8976040143038504,-0.018967635047644427,0.409036804011117,-0.27814691062897334,0.3617967700626066,0.7685663628909369,0.3018099385609317,-0.32218375414425693,2
pjxyqwbj728,-0.7624773999022381,0.12433988539585653,0.6377093931651836,1.3031359979120332,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.6706410595165466,-0.8657776419170571,0.036056045866265055,1.4973256549761054,0.6648164248589261,0.6498458165284218,0.5460027289968078,-0.47939191112537816,-0.5091866102153363,0.12224914990290019,-0.613131532665435,-0.022889271729523916,0.8664386591682431,0.0034044881649737137,0.8745424648423457,-0.08468550362490822,0.5731054295352613,-0.16989377273621253,2
pjxyqwbj732,-0.8724475650528761,0.12822861655550746,-0.8042123664829544,1.9727082898027355,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.055954543433931005,0.8568236965352574,-0.41154241894939897,1.2614548843186526,0.6648164248589261,-0.1859072763351723,0.47445600328825754,2.0652772359072125,-0.5091866102153363,0.9955072440053676,-0.613131532665435,-0.022889271729523916,0.9079484466949452,0.4505743568377125,0.646655489384684,-0.08468550362490822,0.39232420446485555,-0.163193259444656,2
pjxyqwbj733,0.04397047786910785,0.12822861655550746,-0.26075249354566227,-0.03600858586937225,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,2.3880248862706486,0.4836545106819291,1.4187020647569544,0.6648164248589261,-0.6602341497299826,0.4243169592877775,2.1294285589416475,-0.5091866102153363,0.4016917400156897,-0.613131532665435,-0.022889271729523916,0.8076931654722406,-0.1456521347259394,0.3617967700626066,0.7685663628909369,0.24146709462498248,-0.13882775656626262,2
pjxyqwbj734,0.263910808170384,0.12822861655550746,-0.8348915528584466,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.8643998869700078,-1.4399780880678288,-0.41154241894939897,-1.5952022269771624,0.6648164248589261,0.24798836804226027,0.44534906763254756,-0.47939191112537816,-0.5091866102153363,1.3448104816463544,-0.613131532665435,-0.022889271729523916,0.5590831000550817,0.14418018756194667,0.3617967700626066,-0.08468550362490822,-2.2617717017671426,-0.1382186189943026,2
pjxyqwbj737,1.5468960682611612,0.12822861655550746,-0.44921035270940063,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.7341104395210442,-1.2485779393509049,0.4836545106819291,-0.3896405102835157,0.6648164248589261,0.1822529554151074,0.36610308797635843,2.035339951824476,-0.5091866102153363,0.2794356068413444,-0.613131532665435,-0.022889271729523916,-0.395247911569559,1.0703361046472988,0.47574025779143764,-0.08468550362490822,0.603276851503236,0.03936841160013428,2
pjxyqwbj739,-1.275671503938549,0.13989481003446289,2.2910984017586795,1.637922143857384,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.5737616457898166,-0.6743774932001333,0.036056045866265055,0.9993762502548162,-1.0602804576299283,-0.251884541105913,0.47182698974516063,-0.47939191112537816,-0.45755363453626746,0.7859253014207753,0.681466483740603,-0.022889271729523916,1.366442918012619,-0.1373712112319998,0.9315142087067615,0.7685663628909369,0.2716385165929571,-0.17829761516417694,2
pjxyqwbj741,-1.165701338787911,0.12822861655550746,0.1523208372957876,0.9683498519666817,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.4284425251997209,0.4740233991014099,0.4836545106819291,0.9469605234420492,0.6648164248589261,0.0299731717265102,0.4030970642613565,1.2624137082338285,-0.5091866102153363,1.6941137192873412,3.0352810590243084,-0.022889271729523916,0.9292963374229639,-0.6723188689404987,0.3617967700626066,-0.08468550362490822,0.24146709462498248,-0.09669864182748032,2
pjxyqwbj742,1.107015407658609,0.12822861655550746,0.29475991689628755,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.13780428401952965,0.09122310166756203,0.4836545106819291,-0.8875899150048047,0.6648164248589261,-0.8894063309324987,-0.041206224521924406,2.0652772359072125,-0.5608195858944052,0.15717947366699908,-0.613131532665435,-0.023112033126248908,-0.5927574431735094,0.4035038443458458,0.41876851392702186,0.5552533962619757,0.5731054295352613,-0.3932491681261274,1
pjxyqwbj744,-1.348984947372308,0.12822861655550746,-0.2224035105762969,1.3031359979120332,2.949857521192115,-0.12252316215187661,-0.039726706583261565,0.7675204732432778,0.09122310166756203,0.036056045866265055,-0.2586011932515975,0.6648164248589261,-0.032173155089800405,0.22319742324090794,-0.47939191112537816,0.5751058790451136,-0.3318450590303824,-0.613131532665435,-0.023112033126248908,-0.0351084287308356,-0.27814691062897334,0.532712001655853,0.5552533962619757,0.24146709462498248,-0.1256007692894207,1
pjxyqwbj748,-0.5058803478840826,0.12822861655550746,-0.3264936072074315,0.9683498519666817,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.13780428401952965,-1.2485779393509049,-1.306739348580727,0.5800504357526786,0.08978413069597467,-0.3058723889451968,0.5829967052818059,-0.47939191112537816,-0.45755363453626746,0.9955072440053676,-0.613131532665435,-0.022889271729523916,1.3471570394571937,-1.4445741342038962,0.3617967700626066,-0.08468550362490822,0.8144768052790582,-0.163193259444656,2
pjxyqwbj754,1.510239346544282,0.12822861655550746,0.612508632928172,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.7825501463844091,-0.6743774932001333,0.9312529754975931,0.13451675784415687,0.6648164248589261,0.6221172883035103,0.42168794574468066,-0.47939191112537816,1.0914356358358048,-1.2051031531328495,1.8583737713824557,-0.022001186426965816,-1.2356671578502372,1.0703361046472988,0.3617967700626066,0.12862746300405306,0.2716385165929571,-0.8955404226403698,3
pjxyqwbj755,-0.43256690445032386,0.13989481003446289,-1.0573156540807658,1.637922143857384,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.38000281833635535,1.8138244401198766,1.3788514403132572,1.4973256549761054,-1.6353127517928796,-0.16256693213132947,0.49830491185777376,-0.47939191112537816,-0.5091866102153363,0.9256465964771698,3.0352810590243084,-0.022889271729523916,0.6321640555812642,-0.12996196389531678,0.41876851392702186,-0.08468550362490822,-2.2617717017671426,-0.157577591162207,2
pjxyqwbj758,0.6304780253391774,0.12822861655550746,1.0135294262649643,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.007514836570565965,-0.10017704704936173,0.4836545106819291,-1.202084275881408,-1.0602804576299283,0.5633248669377253,0.5061919524870627,-0.47939191112537816,-0.5091866102153363,0.4366220637797886,-0.613131532665435,-0.01959928571908888,0.5325072434400343,0.14418018756194667,0.30482502619819074,-0.08468550362490822,0.45266704840080474,0.5050306569952563,2
pjxyqwbj760,0.8137616339235744,0.12433988539585653,-0.28376188332728147,-0.03600858586937225,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.18624399088289523,-0.8657776419170571,0.4836545106819291,-0.20618546643883043,-1.0602804576299283,-0.18289928060799007,0.22582643678400396,-0.47939191112537816,-1.0771493426850958,0.7160646538925781,2.0937552289108265,-0.023112033126248908,-0.6547171545960213,0.0034044881649737137,0.7036272332490993,0.5552533962619757,0.6937911174071598,-0.30791206141480515,1
pjxyqwbj763,1.510239346544282,0.13600607887481195,-0.9411730199449736,-1.040367023705426,0.1420197817053482,0.8261778550055335,-0.039726706583261565,-1.7513442836517135,-1.057177790633981,1.3788514403132572,0.18693248465692394,-1.6353127517928796,0.3375833008081579,0.2656372132937483,-0.47939191112537816,0.16204207361256168,-0.6811482966713692,-0.613131532665435,-0.022886311445182057,-2.7093060833674,1.3370690087678798,0.30482502619819074,-0.08468550362490822,0.3319813605289063,0.5251412211302561,3
pjxyqwbj764,1.5468960682611612,0.12822861655550746,1.175690839963995,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.44347219834085283,-1.4399780880678288,0.4836545106819291,-0.7303427345665028,0.08978413069597467,1.238725309157651,-1.5249087962365058,1.3168451338388034,0.058776122254423024,-0.2969147352662838,-0.613131532665435,-0.02237270211186929,-1.5103672998384197,0.0034044881649737137,0.3617967700626066,0.12862746300405306,0.3018099385609317,-0.4548295862044907,2
pjxyqwbj769,-0.43256690445032386,0.12822861655550746,0.18409570889897606,0.9683498519666817,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.7825501463844091,1.2396239939691052,0.9312529754975931,0.39659539190799303,-1.0602804576299283,1.6326886309396216,0.46131093557277564,-0.47939191112537816,1.0398026601567352,0.7859253014207753,-0.613131532665435,-0.021629670742062342,0.331854666534629,0.320149811808164,0.30482502619819074,0.12862746300405306,0.36215278249688093,-0.8247166625930099,2
pjxyqwbj772,1.6568662334117996,0.13600607887481195,-0.9192593153910505,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.4284425251997209,0.2826232503844861,-0.41154241894939897,0.21314034806330776,0.6648164248589261,-0.27463200205490346,0.12273154855829778,-0.47939191112537816,-0.19938875614092222,0.8907162727130715,-0.613131532665435,-0.022889271729523916,0.36739965951082393,-0.2947087576168525,0.3617967700626066,-0.08468550362490822,-2.2617717017671426,-0.3208159126106922,2
pjxyqwbj773,-1.0190744519203936,0.12822861655550746,1.5120662048667142,1.637922143857384,0.1420197817053482,-0.12252316215187661,9.895922609890459,0.23468369774625975,0.09122310166756203,-0.41154241894939897,0.7635054795973636,0.6648164248589261,0.9142813495407957,0.31577625729422826,-0.47939191112537816,-0.14775578046185336,1.100298215297664,-0.613131532665435,-0.022886311445182057,0.21450260429663676,-0.2947087576168525,0.7605989771135151,0.7685663628909369,0.36215278249688093,0.055157412221525495,2
pjxyqwbj775,-0.28594001758280657,0.12433988539585653,0.09753657591097993,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.04092487029279907,1.6224242914029527,0.036056045866265055,-0.6255112809409683,0.6648164248589261,-0.10143960901333515,0.30526020312184327,-0.47939191112537816,-0.5091866102153363,0.7859253014207753,-0.613131532665435,-0.022889271729523916,1.16108402598725,0.14418018756194667,0.41876851392702186,0.7685663628909369,-2.2617717017671426,-0.40428765436126657,2
pjxyqwbj776,-0.945761008486635,0.12433988539585653,2.901395073585437,0.9683498519666817,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.8159601801066423,-1.4399780880678288,0.036056045866265055,-0.44205623709628306,0.08978413069597467,-1.1107418116766468,0.23915929118113516,-0.47939191112537816,-1.0771493426850958,1.1352285390617622,-0.613131532665435,-0.023112033126248908,0.9925675530346252,-0.4189226100259469,0.7036272332490993,0.7685663628909369,0.48283847036877936,-0.03964908462262545,1
pjxyqwbj777,-0.46922362616720326,0.1321173477151597,-0.5007075584111199,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.1528339571606616,-1.4399780880678288,0.9312529754975931,-1.778657270821848,-1.6353127517928796,2.0229896202615483,0.5379279016858687,-0.47939191112537816,1.8659302710218406,0.22704012119519631,-0.613131532665435,-0.023112033126248908,0.100360705438823,0.5368702964061368,0.41876851392702186,-0.08468550362490822,0.2716385165929571,-0.4318580712311605,1
pjxyqwbj780,-0.9091042867697555,0.1321173477151597,-0.5313867447866122,0.6335637060213304,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.4768822320630865,-0.6743774932001333,1.8264499051289214,0.5538425723462947,0.08978413069597467,0.540871313927038,0.5538897696260968,0.9918117637976659,-0.14775578046185336,0.6462040063643809,0.681466483740603,-0.023112033126248908,1.038582982570378,-1.010180547493235,0.30482502619819074,0.12862746300405306,0.24146709462498248,-0.7689805747586866,1
pjxyqwbj782,-0.10265640899840983,0.12433988539585653,-0.32211086629664687,-0.03600858586937225,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-0.24971337088739218,-0.10017704704936173,-0.41154241894939897,0.3808706738641629,-1.6353127517928796,0.540871313927038,0.33436713877755236,-0.47939191112537816,0.058776122254423024,-0.7160786204354681,-0.613131532665435,-0.023112033126248908,-0.3215137922512676,0.15246111105588628,0.5896837455202683,0.12862746300405306,0.513009892336754,-0.743360472018781,1
pjxyqwbj785,0.4471944167547805,0.12822861655550746,-0.5149514663711698,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.4768822320630865,0.09122310166756203,0.4836545106819291,0.6062582991590618,-1.0602804576299283,1.9182424894651149,0.31840527083732517,-0.47939191112537816,1.0398026601567352,-0.5064966778508758,-0.613131532665435,-0.021629670742062342,0.042493417180675376,0.4035038443458458,0.47574025779143764,0.12862746300405306,0.24146709462498248,-0.9034984552331453,2
pjxyqwbj787,-0.6158505130347207,0.12822861655550746,-0.8294131267199659,0.9683498519666817,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.7675204732432778,1.8138244401198766,-0.41154241894939897,1.2352470209122688,0.6648164248589261,1.3473050363232133,0.3713611150625513,2.007705535748104,1.0914356358358048,-0.7510089441995668,0.681466483740603,-0.021629670742062342,0.6666410390014494,-0.4717134972998117,0.3617967700626066,0.12862746300405306,0.4224956264328302,-0.6907773642459636,2
pjxyqwbj788,-1.348984947372308,0.12822861655550746,0.8645162352982874,1.3031359979120332,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,1.1065984212868336,-1.2485779393509049,-0.859140883765063,-0.992421368630339,0.6648164248589261,0.41567897032026974,0.31314724375113223,-0.47939191112537816,-0.14775578046185336,0.8907162727130715,0.681466483740603,-0.022886311445182057,0.4021489902413219,-0.8412497082168668,0.532712001655853,0.7685663628909369,0.6334482734712106,0.14401325987437932,2
pjxyqwbj789,0.4471944167547805,0.12433988539585653,0.31338656576712215,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.6856707326576791,0.4740233991014099,0.9312529754975931,-0.6517191443473519,-1.6353127517928796,1.0249528904465544,-1.4668827116067369,-0.47939191112537816,-0.14775578046185336,1.274949834118157,-0.613131532665435,-0.022886311445182057,-0.5282160771083934,0.5665072857528678,0.30482502619819074,-0.08468550362490822,0.48283847036877936,0.4213067676143337,2
pjxyqwbj790,0.33722425160414243,0.12433988539585653,0.2607936748377068,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.23468369774625975,0.09122310166756203,-1.306739348580727,0.5014268455335278,0.08978413069597467,1.6329014608259786,-1.54349967771983,1.8793031984235473,2.0208291980590465,-0.366775382794481,-0.613131532665435,-0.021629670742062342,0.00733430660665847,-0.1456521347259394,0.30482502619819074,0.12862746300405306,0.2716385165929571,-0.7907103862199447,2
pjxyqwbj791,-0.06599968728153022,0.12433988539585653,-0.965278094954289,0.6335637060213304,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.13780428401952965,-1.057177790633981,0.036056045866265055,0.31797180168884215,0.6648164248589261,0.49521930330341246,0.36873210151945446,-0.47939191112537816,0.11040909793349189,-0.366775382794481,-0.613131532665435,-0.022886311445182057,-0.3206370889530207,0.4035038443458458,0.3617967700626066,-0.08468550362490822,0.39232420446485555,0.34544241445199575,2
pjxyqwbj793,-0.5058803478840826,0.12433988539585653,-1.086899155228562,-1.040367023705426,2.2478980863204234,-0.12252316215187661,-0.039726706583261565,0.08936457715616462,-1.4399780880678288,-0.859140883765063,-0.7041348711601192,0.08978413069597467,0.5407648989838593,0.32385108460516737,-0.47939191112537816,-0.19938875614092222,0.12224914990290019,-0.613131532665435,-0.023112033126248908,-0.6585743303071059,0.5996309797286262,0.41876851392702186,0.12862746300405306,0.4224956264328302,-0.6828891312550328,1
pjxyqwbj796,-1.1290446170710318,0.12822861655550746,0.9686063319294219,1.3031359979120332,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.8643998869700078,-1.057177790633981,-1.7543378133963912,1.6283649720080233,0.6648164248589261,-0.4036525195916037,0.4877888576853887,-0.47939191112537816,0.4718399276869758,0.08731882613880186,-0.613131532665435,-0.023112033126248908,0.7685806827944144,-0.7418786262895919,0.30482502619819074,0.12862746300405306,0.24146709462498248,-0.7223150991322749,1
pjxyqwbj797,1.216985572809247,0.12433988539585653,-1.1449704722964582,-1.040367023705426,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,-1.0731883875646004,0.6654235478183337,-0.859140883765063,0.3703875285016095,0.6648164248589261,-0.2868089119814851,0.36610308797635843,-0.47939191112537816,-0.5091866102153363,1.2400195103540583,-0.613131532665435,-0.022889271729523916,0.100360705438823,1.1296100833407619,-2.031016472242844,-0.08468550362490822,0.3018099385609317,-0.17956596651901352,2
pjxyqwbj799,-0.3225967392996858,0.1321173477151597,-0.7340885119104006,1.3031359979120332,2.949857521192115,-0.12252316215187661,-0.039726706583261565,-0.5403516120675834,-0.10017704704936173,0.4836545106819291,0.8683369332228983,0.08978413069597467,1.836534055665627,-1.4325177488648349,-0.47939191112537816,1.0914356358358048,-0.6811482966713692,1.8583737713824557,-0.021629670742062342,0.49046749951383317,0.4505743568377125,0.3617967700626066,0.12862746300405306,0.2716385165929571,-0.6297357108208277,2
pjxyqwbj802,0.8137616339235744,0.12433988539585653,-0.1632365082807046,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,-0.10017704704936173,0.4836545106819291,-0.8875899150048047,0.08978413069597467,0.046426559094895785,0.39521002363206753,-0.47939191112537816,-0.5091866102153363,0.017458178610604624,0.681466483740603,-0.022889271729523916,-0.20596429754238008,0.5368702964061368,0.3617967700626066,-0.08468550362490822,-2.2617717017671426,-0.16520508995754943,2
pjxyqwbj803,0.3005675298872632,0.12433988539585653,-1.0847077847731696,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-2.4295001797388265,-1.4399780880678288,0.036056045866265055,0.3494212377765024,-1.6353127517928796,1.1933013305551226,0.31051823020803615,-0.47939191112537816,-0.19938875614092222,-2.043430923471218,-0.613131532665435,-0.023112033126248908,-1.1102699069999775,2.537367077310496,0.30482502619819074,0.12862746300405306,-2.2617717017671426,-0.6482134109549502,3
pjxyqwbj807,-1.0557311736372728,0.12822861655550746,-0.6223286186853929,0.9683498519666817,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,0.7675204732432778,-0.6743774932001333,0.036056045866265055,-0.36343264687713217,0.6648164248589261,-0.43286798213455524,-1.3344931010436714,-0.47939191112537816,-0.45755363453626746,0.12224914990290019,1.328765491943622,-0.022889271729523916,0.8076931654722406,-0.1373712112319998,1.1594011841644232,-0.08468550362490822,0.2716385165929571,-0.08443402745533336,2
pjxyqwbj808,-0.6158505130347207,0.12433988539585653,-0.9937659108743889,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.3950324914774878,1.0482238452521815,0.9312529754975931,-0.9662135052239555,-1.6353127517928796,0.977027469673204,0.3422541794068414,-0.47939191112537816,1.452866465589288,-0.19212376397398767,-0.613131532665435,-0.023112033126248908,-0.7008679236304086,0.42573158635589375,0.3617967700626066,-0.08468550362490822,0.45266704840080474,-0.20607877987786163,1
pjxyqwbj809,0.007313756152228231,0.12433988539585653,-1.121961082514839,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.8159601801066423,2.3880248862706486,0.4836545106819291,1.3662863379441874,0.6648164248589261,0.41008734876052055,0.3582160473470694,-0.47939191112537816,-0.14775578046185336,-0.052402468917593197,-0.613131532665435,-0.022886311445182057,-0.15499861247098434,-0.5928220033986787,0.3617967700626066,-0.08468550362490822,0.39232420446485555,0.19619790801163356,2
pjxyqwbj811,-0.06599968728153022,0.12822861655550746,0.4437731078629644,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,1.0097190075601035,1.8138244401198766,0.4836545106819291,0.21314034806330776,-1.6353127517928796,2.428282217790669,0.07522151810091382,-0.47939191112537816,1.814297295342771,0.08731882613880186,-0.613131532665435,-0.023112033126248908,-0.7274524680050564,-0.1456521347259394,0.41876851392702186,-0.08468550362490822,0.24146709462498248,-0.31896169163123805,1
pjxyqwbj820,-1.568925277673584,0.12433988539585653,-1.0375933199822351,0.6335637060213304,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,0.08936457715616462,2.579425034987572,-0.41154241894939897,0.21314034806330776,0.6648164248589261,0.10620883701966931,0.10151165353187677,-0.47939191112537816,-0.14775578046185336,-0.12226311644579042,0.9168479412689735,-0.022886311445182057,0.17376358629548827,0.8977442255104524,0.41876851392702186,-0.08468550362490822,0.36215278249688093,0.2959647643920783,2
pjxyqwbj821,-0.28594001758280657,0.1321173477151597,-0.27280503105031995,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.007514836570565965,1.431024142686029,0.036056045866265055,0.8683369332228983,0.6648164248589261,-0.06069235986166925,-1.4535498572096053,-0.47939191112537816,-0.14775578046185336,0.36676141625159137,-0.613131532665435,-0.022886311445182057,-0.34862271066633155,0.4505743568377125,-2.031016472242844,-0.08468550362490822,-2.2617717017671426,0.544511795918577,2
pjxyqwbj822,-1.0923878953541524,0.12433988539585653,0.34735280782570294,1.3031359979120332,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.08936457715616462,-1.057177790633981,0.4836545106819291,1.1828312940995018,0.6648164248589261,-0.01507582088576995,0.606845613851323,-0.47939191112537816,-0.09612280478278358,0.47155238754388695,-0.613131532665435,-0.022886311445182057,0.4985783830184516,-0.1456521347259394,0.3617967700626066,-0.08468550362490822,0.45266704840080474,0.34909143857354485,2
pjxyqwbj825,1.5835527899780408,0.12433988539585653,-1.4002651303496618,-0.03600858586937225,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-0.7825501463844091,-1.2485779393509049,0.9312529754975931,0.8159212064101312,0.6648164248589261,0.7614162836647159,0.33436713877755236,-0.47939191112537816,-0.5091866102153363,0.22704012119519631,-0.613131532665435,-0.022889271729523916,-1.8394635095470342,1.551937181531682,0.532712001655853,-0.08468550362490822,0.36215278249688093,-0.2815919187944556,2
pjxyqwbj828,-0.9091042867697555,0.12822861655550746,-0.6979308993964275,1.3031359979120332,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.4768822320630865,1.2396239939691052,-0.859140883765063,-0.5993034175345848,-1.0602804576299283,-1.2557321717575087,0.4243169592877775,-0.47939191112537816,-1.0771493426850958,1.100298215297664,1.5053015850898999,-0.023112033126248908,0.641559896446609,0.0034044881649737137,0.7605989771135151,0.5552533962619757,0.2716385165929571,0.01858621597703543,1
pjxyqwbj830,0.7037914687729363,0.12433988539585653,-0.49194207658955064,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.6856707326576791,-1.4399780880678288,0.4836545106819291,0.9207526600356654,0.6648164248589261,1.025023833742007,0.38469396945968254,-0.47939191112537816,-0.14775578046185336,0.4366220637797886,-0.613131532665435,-0.022886311445182057,-0.7849300863598966,0.9369696525870078,0.30482502619819074,-0.08468550362490822,-2.2617717017671426,0.1416437706036362,2
pjxyqwbj833,-0.06599968728153022,0.12822861655550746,-0.8129778483045236,0.6335637060213304,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,-0.10017704704936173,0.4836545106819291,-0.022730422594144872,0.08978413069597467,0.008538161743389387,0.49304688477158165,-0.47939191112537816,-0.5091866102153363,1.7989046905796373,-0.613131532665435,-0.022889271729523916,0.9450107569866456,0.28495588695892077,0.41876851392702186,0.7685663628909369,-2.2617717017671426,-0.06634038550304616,2
